Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
,Pendidikan karakter berbasis tarekat di jagat 'Arsyi Islamic Boarding School,Tesis,1/27/2020,1/27/2020,Sudah Kembali
,Hukum berkeadilan Jender,Buku Teks,1/27/2020,2/3/2020,Sudah Kembali
,sisi-sisi lain dari hukum di Indonesia,Buku Teks,1/27/2020,2/3/2020,Sudah Kembali
,"Perbandingan Sistem Hukum ; Common law, civil law dan socialist law",Buku Teks,1/27/2020,2/3/2020,Sudah Kembali
,Menggapai Hukum Berkeadilan Tinjauan Hukum Kodrat dan Antinomi Nilai,Buku Teks,1/27/2020,2/3/2020,Sudah Kembali
,Ilmu Hukum,Buku Teks,1/27/2020,2/3/2020,Sudah Kembali
pascasarjana,"Globalisasi pendidikan pesantren: studi kepemimpinan kiai dalam menghadapi perubahan global di pesantren al-hikmah 2, al-asy'ariyah dan al-fadlu Jawa Tengah",Disertasi,1/28/2020,2/4/2020,Sudah Kembali
,Usul al-tashri,Buku Teks,1/28/2020,2/4/2020,Sudah Kembali
,Fatwa dalam sistem hukum islam,Buku Teks,1/28/2020,2/4/2020,Sudah Kembali
,Tasawuf kultural : Fenomena shalawat wahidiyah,Buku Teks,1/28/2020,2/4/2020,Sudah Kembali
,Tasawuf dari Noe Sufisme Klasik ke Neo Sufisme,Buku Teks,1/28/2020,2/4/2020,Sudah Kembali
,Jalan sufi: reportase dunia marifat terjemah The Way of the sufi,Buku Teks,1/28/2020,2/4/2020,Sudah Kembali
,Panggung Sejarah,Buku Teks,1/28/2020,2/4/2020,Sudah Kembali
,Kesusatraan islam di rantau Kuantan Riau,Buku Teks,1/28/2020,2/4/2020,Sudah Kembali
,Fikih hubungan antar Agama,Buku Teks,1/29/2020,2/5/2020,Sudah Kembali
,"Yang tersembunyi: jin , iblis, setan dan malaikat",Buku Teks,1/29/2020,2/5/2020,Sudah Kembali
,Kesaksian Pengantin Bocah,Buku Teks,1/29/2020,2/5/2020,Sudah Kembali
,Fikih Kawin Anak: Membaca Ulang Teks Keagamaan Perkawinan Usia Anak-Anak,Buku Teks,1/29/2020,2/5/2020,Sudah Kembali
,Pengembangan pluralisme beragama di Universitas Bina Nusantara Jakarta,Disertasi,1/29/2020,2/5/2020,Sudah Kembali
,Pendidikan pluralisme agama di Bali,Disertasi,1/29/2020,2/5/2020,Sudah Kembali
,Diskursus Pluralisme Agama Relevansinya Dalam Konteks dan Kehidupan Beragama di Indonesia,Disertasi,1/29/2020,2/5/2020,Sudah Kembali
,Memperbincangkan dinamika intelektual dan pemikiran HAMKA tentang pendidikan Islam,Buku Teks,1/29/2020,2/5/2020,Sudah Kembali
,Pembaharuan Pesantren,Buku Teks,1/29/2020,2/5/2020,Sudah Kembali
pascasarjana,Pembaharuan Muhammad Abduh Dalam Tafsir,Tesis,1/30/2020,2/6/2020,Sudah Kembali
pascasarjana,Eksklusivitas Penafsiran Berbasis Kronologi (Studi Atas Tafsir al-Wadih Karya Muhammad Abid al-Jabiri),Tesis,1/30/2020,2/6/2020,Sudah Kembali
pascasarjana,Pendidikan pluralisme agama di Bali,Disertasi,1/30/2020,2/6/2020,Sudah Kembali
31181200000009,Rethinking tradition in modern Islamic thought,Buku Teks,1/30/2020,2/6/2020,Sudah Kembali
31181200000009,Hadis as Scripture: Discussion on the Authority of Prophetic Traditions in Islam,Buku Teks,1/30/2020,2/6/2020,Sudah Kembali
31181200000009,Paradigma Baru Memahami Hadis Nabi: Refleksi Pemikiran Pembaruan Muhammad Syuhudi Ismail,Buku Teks,1/30/2020,2/6/2020,Sudah Kembali
,Regonalisme dalam periwayatan hadis asal usul hadis berdasar sanad geografis kufah,Disertasi,1/30/2020,2/6/2020,Sudah Kembali
pascasarjana,Komunikasi politik nahdatul ulama : pergulatan pemikiran politik radikal dan akomodatif,Buku Teks,1/31/2020,2/7/2020,Sudah Kembali
pascasarjana,Nahdlatul Ulama: dari Politik Kekuasaan sampai Pemikiran Keagamaan,Buku Teks,1/31/2020,2/7/2020,Sudah Kembali
,Post-orientalisme: membongkar citra palsu Islam,Buku Teks,1/31/2020,2/7/2020,Sudah Kembali
,Islam dan orientalisme : sebuah kajian analitik,Buku Teks,1/31/2020,2/7/2020,Sudah Kembali
,Pendidikan dan mobilitas kaum santri : kajian sejarah sosial tentang perkembangan kelas menengah santri di di Indonesia 19760-1998,Disertasi,1/31/2020,2/7/2020,Sudah Kembali
,Islam dan Pemerintahan ( Studi Pemikiran Muhammad Rasyid Ridha tentang Khilafah dan Syura'),Disertasi,1/31/2020,2/7/2020,Sudah Kembali
,"Najib Mahfuz: sastra, Islam, dan politik: studi semiotik terhadap novel Aulad Haratina",Buku Teks,1/31/2020,2/7/2020,Sudah Kembali
,Analisis Efisiensi dan Produktivitas Perbankan Syariah Di Indonesia dan Di Negara Lainnya,Tesis,1/31/2020,2/7/2020,Sudah Kembali
31151200000039,Sejarah Nusantara: The Malay Archipelago,Buku Teks,2/1/2020,2/8/2020,Sudah Kembali
31151200000039,Sejarah Indonesia Modern (HC),Buku Teks,2/1/2020,2/8/2020,Sudah Kembali
31151200000039,Mengerti sejarah,Buku Teks,2/1/2020,2/8/2020,Sudah Kembali
31151200000039,Angka-angka berbicara : perbincangan tentang statistik di indonesia,Buku Teks,2/1/2020,2/8/2020,Sudah Kembali
31151200000039,Raja dan Kerajaan Yang Merdeka Di Indonesia,Buku Teks,2/1/2020,2/8/2020,Sudah Kembali
,Reading The Quran in The Twenty-First Century : a Contextualist Approach,Buku Teks,2/1/2020,2/8/2020,Sudah Kembali
,Islamic Capital Structure Analisis Kritis Terhadap Dampak Fatwa Efek Syariah DSn-MUI,Disertasi,2/3/2020,2/10/2020,Sudah Kembali
,Hukum Acara Pidana Indonesia,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Peradilan Pidana Anak Di Indonesia : Pengembangan Diversi dan Restorative Justice,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Asas-asas hukum pidana,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Hukum Pidana di Indonesia untuk fak. Syariah komponen MKK,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Pembelajaran bahasa Arab berbasis multiple intelligences : studi kasus di pondok pesantren Darul Muttaqien Bogor,Disertasi,2/3/2020,2/10/2020,Sudah Kembali
,Penanaman nilai-nilai Islam melalui multiple intelligences: studi di sSekolah Alam Tangerang,Disertasi,2/3/2020,2/10/2020,Sudah Kembali
,Hukum perkawinan Islam,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Hukum perkawinan Islam,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Hukum perkawinan Islam,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Memperbincangkan dinamika intelektual dan pemikiran HAMKA tentang pendidikan Islam,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Memperbincangkan dinamika intelektual dan pemikiran HAMKA tentang pendidikan Islam,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Memperbincangkan dinamika intelektual dan pemikiran HAMKA tentang pendidikan Islam,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
,Pembaharuan Pesantren,Buku Teks,2/3/2020,2/10/2020,Sudah Kembali
pascasarjana,Ziarah & wali di dunia islam,Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
pascasarjana,"Mediasi Dalam Hukum Syariah, Hukum Adat, dan Hukum Nasional",Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
pascasarjana,Rasionalitas al-Quran : studi kritis atas tafsir al-Manar,Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
pascasarjana,al-Dakhil dalam penafsiran al-Qur'an : tentang al-sam'iyat dan al-kauniyat,Tesis,2/4/2020,2/11/2020,Sudah Kembali
pascasarjana,islam liberalisme demokrasi,Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
pascasarjana,Islam Nusantara Dalam Konteks,Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
,Almujtama' Almutakafil fi al islam,Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
,Almujtama' Almutakafil fi al islam,Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
,Diplomasi Islam,Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
,Diplomasi Islam,Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
,"Women And Peace In The Islamic World: Gender, Agency and Influence",Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
,Aspiring of the Middle parh religiaus harmony in Indonesia,Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
,Islam dalam perspektif sosio kultural,Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
,"Southeast Asia and the Middle East: Islam, Movement, and Logue Duree",Buku Teks,2/4/2020,2/11/2020,Sudah Kembali
,Religiusitas pada keluarga sakinah: studi kasus pada peserta pemilihan keluarga sakinah tingkat nasional,Disertasi,2/5/2020,2/12/2020,Sudah Kembali
,Mengatasi Stres Melalui Spriritualitas dan Regulasi Diri: Studi pada Mahasiswa Kedokteran di DKI Jakarta,Disertasi,2/5/2020,2/12/2020,Sudah Kembali
,Teori common link G.H.A. Juynboll: melacak akar kesejarahan hadits Nabi,Buku Teks,2/5/2020,2/12/2020,Sudah Kembali
,Regonalisme dalam periwayatan hadis asal usul hadis berdasar sanad geografis kufah,Disertasi,2/5/2020,2/12/2020,Sudah Kembali
,"Islam, Science, Muslims and Technology",Buku Teks,2/5/2020,2/12/2020,Sudah Kembali
,Peran Pendidikan Moral Di Keluarga dan Sekolah Terhadap Karakter siswa,Tesis,2/5/2020,2/12/2020,Sudah Kembali
,Pendidikan humanis: mengarusutamakan nilai-nilai kemanusiaan dalam praktek pendidikan Islam di Indonesia,Tesis,2/5/2020,2/12/2020,Sudah Kembali
,Periwayat syi'ah dalam kitab sahih al-bukhari dan sahih muslim,Disertasi,2/6/2020,2/13/2020,Sudah Kembali
,Peta keragaman pemikiran Islam di Indonesia,Buku Teks,2/6/2020,2/13/2020,Sudah Kembali
,Pembaruan Islam dan orientalisme dalam sorotan,Buku Teks,2/6/2020,2/13/2020,Sudah Kembali
,Cak Nur: di antara sarung dan dasi & Musdah mulia tetap berjilbab,Buku Teks,2/6/2020,2/13/2020,Sudah Kembali
,Diskursus Pluralisme Agama Relevansinya Dalam Konteks dan Kehidupan Beragama di Indonesia,Disertasi,2/6/2020,2/13/2020,Sudah Kembali
13300128010008,Psikologi Perkembangan : Untuk Fakultas Tarbiyah IKIP SGPLB Serta Para Pendidik,Buku Teks,2/7/2020,2/14/2020,Sudah Kembali
13300128010008,Penyusunan Skala Psikologi,Buku Teks,2/7/2020,2/14/2020,Belum Kembali
pascasarjana,Tafsir al-Qur'an Bahasa Bugis : Vernakularisasi Dalam Kajian Tafsir al-Manar,Disertasi,2/10/2020,2/17/2020,Sudah Kembali
pascasarjana,al-Dakhil dalam penafsiran al-Qur'an : tentang al-sam'iyat dan al-kauniyat,Tesis,2/10/2020,2/17/2020,Sudah Kembali
,Fiqh al-Islam wa adilatuhu,Buku Teks,2/10/2020,2/17/2020,Sudah Kembali
,Konversi agama dalam perspektif adat Minangkabau,Tesis,2/10/2020,2/17/2020,Sudah Kembali
,Islam dan Adat: Tradisi Kalosara Dalam Penyelesaian Hukum Keluarga Pada Masyarakat Tolaki di Konawe Selatan,Tesis,2/10/2020,2/17/2020,Sudah Kembali
,Asas-asas hukum pidana,Buku Teks,2/10/2020,2/17/2020,Sudah Kembali
,Hukum Acara Pidana Indonesia,Buku Teks,2/10/2020,2/17/2020,Sudah Kembali
,Peradilan Pidana Anak Di Indonesia : Pengembangan Diversi dan Restorative Justice,Buku Teks,2/10/2020,2/17/2020,Sudah Kembali
,Hukum Pidana di Indonesia untuk fak. Syariah komponen MKK,Buku Teks,2/10/2020,2/17/2020,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,2/10/2020,2/17/2020,Sudah Kembali
,Asas-asas hukum pidana,Buku Teks,2/10/2020,2/17/2020,Sudah Kembali
,Pendidikan Agama Lintas Iman,Disertasi,2/10/2020,2/17/2020,Sudah Kembali
,Pendidikan pluralisme agama di Bali,Disertasi,2/10/2020,2/17/2020,Sudah Kembali
pascasarjana,The Extreme Future,Buku Teks,2/11/2020,2/18/2020,Sudah Kembali
pascasarjana,The Extreme Future,Buku Teks,2/11/2020,2/18/2020,Sudah Kembali
,Ajat 2 Mengenai Kosmos dalam Quran,Buku Teks,2/11/2020,2/18/2020,Belum Kembali
,Islamic codicology an introduction ti the study of manuscripts in arabic script,Buku Teks,2/11/2020,2/18/2020,Belum Kembali
,Filsafat-Sains menurut al-Quran,Buku Teks,2/11/2020,2/18/2020,Belum Kembali
,Kupas Tuntas Atmosfer & Hidrosfer menurut Al-Qur'an,Buku Teks,2/11/2020,2/18/2020,Belum Kembali
,Quran dan ilmu pengetahuan kealaman,Buku Teks,2/11/2020,2/18/2020,Belum Kembali
,Ayat-Ayat Semesta : Sisi-Sisi Al-Quran Yang Terlupakan,Buku Teks,2/11/2020,2/18/2020,Belum Kembali
,Esai-Esai Sejarah sosial Hukum Islam,Buku Teks,2/11/2020,2/18/2020,Sudah Kembali
,Islam And Islamic Law In Indonesia,Buku Teks,2/11/2020,2/18/2020,Sudah Kembali
,Konsep pendidikan islam : perspektif ibn jama'ah dan hasyim asy'ari studi komperatif,Tesis,2/11/2020,2/18/2020,Sudah Kembali
,Hegemoni Ideologi dalam Penafsiran Al-Qur'an: Studi Tafsir Syiah al-Mizan dan Tafsir Sunni al-Tahrir wa al-Tanwir,Disertasi,2/11/2020,2/18/2020,Sudah Kembali
,Khazanah Tafsir Indonesia: dari hermeneutika hingga ideologi,Buku Teks,2/11/2020,2/18/2020,Sudah Kembali
pascasarjana,Strategi fundraising wakaf uang di Indonesia: studi kasus Badan Wakaf Indonesia dan Dompet Dhuafa,Disertasi,2/12/2020,2/19/2020,Sudah Kembali
pascasarjana,Potensi Modal Sosial Dalam Usaha Pengentasan Kemiskinan di Kabupaten Gunungkidul Daerah Istimewa Yogyakarta,Disertasi,2/12/2020,2/19/2020,Sudah Kembali
,"Remaking muslim politics: pluralism, contestation, democratization",Buku Teks,2/12/2020,2/19/2020,Sudah Kembali
,Islamic fundamentalism,Buku Teks,2/12/2020,2/19/2020,Sudah Kembali
,Dimensi kemanusiaan dan Ketuhaan dalam Matematika Al-Khawarizmi dan Matematika Modern,Disertasi,2/12/2020,2/19/2020,Sudah Kembali
,Language Literature and critical practice,Buku Teks,2/12/2020,2/19/2020,Sudah Kembali
,The Hermeneutics of The Subject,Buku Teks,2/12/2020,2/19/2020,Sudah Kembali
,Faucault reader The-,Buku Teks,2/12/2020,2/19/2020,Sudah Kembali
,Relasi Kuasa Zainul Majdi Dengan Perkembangan dan Upaya Kesatuan Nahdlatul Wathan di Pulau Lombok (2008-2015),Tesis,2/12/2020,2/19/2020,Sudah Kembali
,Membaca Sastra Dengan Ancangan Literasi Kritis,Buku Teks,2/12/2020,2/12/2020,Sudah Kembali
,Pengajaran Wacana,Buku Teks,2/12/2020,2/19/2020,Sudah Kembali
,Etik Wirausaha dan Kontestasi Pasar: Studi Terhadap Etnis Jawa-Muslim dan Etnis Tionghoa-Konghucu Kota Cirebon,Disertasi,2/12/2020,2/19/2020,Sudah Kembali
,"Yang tersembunyi: jin , iblis, setan dan malaikat",Buku Teks,2/12/2020,2/19/2020,Sudah Kembali
,Kesaksian Pengantin Bocah,Buku Teks,2/12/2020,2/19/2020,Sudah Kembali
,Fikih Kawin Anak: Membaca Ulang Teks Keagamaan Perkawinan Usia Anak-Anak,Buku Teks,2/12/2020,2/19/2020,Sudah Kembali
pascasarjana,Pemikiran Pendidikan Islam dan Barat,Buku Teks,2/13/2020,2/20/2020,Sudah Kembali
pascasarjana,"Sejarah pendidikan Islam: napaktilas perubahan konsep, filsafat, dan metodologi pendidikan Islam dari era Nabi SAW sampai Ulama Nusantara",Buku Teks,2/13/2020,2/20/2020,Sudah Kembali
pascasarjana,Dinamika pendidikan islam di asia tenggara,Buku Teks,2/13/2020,2/20/2020,Sudah Kembali
pascasarjana,Metodologi pendidikan agama islam,Buku Teks,2/13/2020,2/20/2020,Sudah Kembali
pascasarjana,Arah baru pendidikan Islam di Indonesia,Buku Teks,2/13/2020,2/20/2020,Sudah Kembali
,Mindset Pembelajaran: 10 Langkah Mendidik Siswa Secara Kreatif dan Humanis,Buku Teks,2/13/2020,2/20/2020,Sudah Kembali
,"Ready to learn : how to overcome social and behavioral issues in the primary classroom / Jeanne Shub, Amy DeWeerd.",Buku Teks,2/13/2020,2/20/2020,Sudah Kembali
,Pendidikan berbasis mutu: quality in education an imlementation handbook,Buku Teks,2/13/2020,2/20/2020,Sudah Kembali
,Filsafat Pendidikan Nonformal,Buku Teks,2/13/2020,2/20/2020,Sudah Kembali
,Citizenship and moral education: values in action,Buku Teks,2/13/2020,2/20/2020,Sudah Kembali
pascasarjana,Pemberdayaan Ekonomi Perempuan Miskin Dengan Pola Grameen Bank,Tesis,2/14/2020,2/21/2020,Sudah Kembali
31151200100089,Komunikasi massa,Buku Teks,2/14/2020,2/21/2020,Sudah Kembali
31151200100089,Kepemimpinan dalam organisasi = Leadirship in organization 3 e,Buku Teks,2/14/2020,2/21/2020,Sudah Kembali
31151200100089,"Komunikasi Intrapribadi: Integrasi Komunikasi Spiritual, Komunikasi Islam, dan Komunikasi Lingkungan",Buku Teks,2/14/2020,2/21/2020,Sudah Kembali
31151200100089,Sistem Manajemen Komunikasi,Buku Teks,2/14/2020,2/21/2020,Sudah Kembali
31151200100089,Nuansa-nuansa komunikasi: meneropong politik dan budaya komunikasi masyarakat kontemporer,Buku Teks,2/14/2020,2/21/2020,Sudah Kembali
31151200100089,"Agama dan konflik Sosial : Studi kerukunan umat beragama, radikalisme, dan konflik antarumat beragama",Buku Teks,2/14/2020,2/21/2020,Sudah Kembali
,Fikih Kawin Anak: Membaca Ulang Teks Keagamaan Perkawinan Usia Anak-Anak,Buku Teks,2/14/2020,2/21/2020,Sudah Kembali
,Pembelajaran bahasa Arab berbasis multiple intelligences : studi kasus di pondok pesantren Darul Muttaqien Bogor,Disertasi,2/14/2020,2/21/2020,Sudah Kembali
,Penanaman nilai-nilai Islam melalui multiple intelligences: studi di sSekolah Alam Tangerang,Disertasi,2/14/2020,2/21/2020,Sudah Kembali
,Citizenship and moral education: values in action,Buku Teks,2/14/2020,2/21/2020,Sudah Kembali
pascasarjana,The case for Islamo-Christian civilization,Buku Teks,2/15/2020,2/22/2020,Sudah Kembali
pascasarjana,Nuansa-nuansa psikologi islam,Buku Teks,2/15/2020,2/22/2020,Sudah Kembali
pascasarjana,Islam Beyond Conflict : Indonesian Islam And Western Political Theory,Buku Teks,2/15/2020,2/22/2020,Sudah Kembali
pascasarjana,Faktor-faktor psikologis yang mempengaruhi prestasi belajar tahfidz Al-Qur'an pada siswa Tsanawiyah,Tesis,2/15/2020,2/22/2020,Sudah Kembali
pascasarjana,Great theft: wrestling Islam from the extremist,Buku Teks,2/15/2020,2/22/2020,Sudah Kembali
pascasarjana,Islam dan plularisme; ahlaq quran menyikapi,Buku Teks,2/15/2020,2/22/2020,Sudah Kembali
31151200000039,Sunan Gunung Jati : penyebar dan penegak Islam di Tatar Sunda,Buku Teks,2/15/2020,2/22/2020,Sudah Kembali
31151200000039,Mistik Islam Kejawen: Rd. Ngabehi Ranggawarsita,Buku Teks,2/15/2020,2/22/2020,Sudah Kembali
31151200000039,Sejarah Indonesia Modern (HC),Buku Teks,2/15/2020,2/22/2020,Sudah Kembali
,Hadis dalam perspektif sahabat : kajian ketaatan sahabat terhadap Rasul dalam kontek pemahaman hadis,Disertasi,2/17/2020,2/24/2020,Sudah Kembali
,Khuluq al-muslim,Buku Teks,2/17/2020,2/24/2020,Sudah Kembali
,Madkhal ila al-tasawwuf al-sahih al-Islami,Buku Teks,2/17/2020,2/24/2020,Sudah Kembali
,Fiqh al-Tasawuf,Buku Teks,2/17/2020,2/24/2020,Sudah Kembali
,"Memahami Tafsir Sufi Sejarah, Sumber dan Metode (Studi Terhadap Tafsir al-Sulami dan al-Qushayri)",Disertasi,2/17/2020,2/24/2020,Sudah Kembali
,Pola Pen-sharh-an Hadis: studi metodologi pada arya-karya Nawawi Al-Bantani,Tesis,2/17/2020,2/24/2020,Sudah Kembali
,Tarekat dan perubahan sikap sosial Keagamaan : studi praktik tarekat dan perubahan sikap sosial keagamaan jama'ah Qadiriyah wa Naqsabandiyah Rejoso Jombang,Disertasi,2/17/2020,2/24/2020,Sudah Kembali
,Fiqh al-Islam wa adilatuhu,Buku Teks,2/17/2020,2/24/2020,Sudah Kembali
,Pendidikan Agama Lintas Iman,Disertasi,2/17/2020,2/24/2020,Sudah Kembali
,Pendidikan pluralisme agama di Bali,Disertasi,2/17/2020,2/24/2020,Sudah Kembali
,Meretas jalan kehidupan awal manusia,Buku Teks,2/17/2020,2/24/2020,Sudah Kembali
,Ilmu Hukum,Buku Teks,2/17/2020,2/24/2020,Sudah Kembali
,Sistem Peradilan Pidana : tinjauan Terhadap beberapa Perkembangan Hukum Pidana,Buku Teks,2/17/2020,2/24/2020,Sudah Kembali
,Masalah penegakan hukum dan kebijakan hukum pidana dalam penanggulangan kejahatan,Buku Teks,2/17/2020,2/24/2020,Sudah Kembali
,Pembaharuan hukum pidana Indonesia,Buku Teks,2/17/2020,2/24/2020,Sudah Kembali
pascasarjana,Sejarah Pendidikan Islami,Buku Teks,2/18/2020,2/25/2020,Sudah Kembali
pascasarjana,Memperbincangkan dinamika intelektual dan pemikiran HAMKA tentang pendidikan Islam,Buku Teks,2/18/2020,2/25/2020,Sudah Kembali
pascasarjana,Asas-asas pendidikan Islam,Buku Teks,2/18/2020,2/25/2020,Sudah Kembali
pascasarjana,Sejarah sosial pendidikan Islam,Buku Teks,2/18/2020,2/25/2020,Sudah Kembali
pascasarjana,Sejarah Pendidikan Islam Di Indonesia,Buku Teks,2/18/2020,2/25/2020,Sudah Kembali
,Hegemoni Ideologi dalam Penafsiran Al-Qur'an: Studi Tafsir Syiah al-Mizan dan Tafsir Sunni al-Tahrir wa al-Tanwir,Disertasi,2/18/2020,2/25/2020,Sudah Kembali
,Studi Komparatif Sistematika Teoretik dan Aplikatif Psikoterapi Sufi Al-Ghazali dengan Rational Emotive Behavior Therapy Albert Ellis,Disertasi,2/19/2020,2/26/2020,Sudah Kembali
,Pemikiran Para Tokoh Pendidikan Islam,Buku Teks,2/19/2020,2/26/2020,Sudah Kembali
,Efektifitas Pembelajaran Bahasa Arab Dengan Buku al-Arabiyah li Ghayr al-Arab dan Buku al-Arabiyah Bayna Yadayk,Tesis,2/19/2020,2/26/2020,Sudah Kembali
,Efektifitas Pembelajaran Bahasa Arab Di Madrasah Tsanawiyah al-Hidayah : Studi Pendekatan Komunikatif,Tesis,2/19/2020,2/26/2020,Sudah Kembali
,"Al-Qur an bukan kitab sejarah : seni, sastra dan moralis dalam kisah-kisah Al - Qur an",Buku Teks,2/19/2020,2/26/2020,Sudah Kembali
,"Musa, Alquran dan Bibel : pendekatan Intertekstual-Interkoneksitas Muhammad Izzah Darwazah Terhadap Kisah Nabi Musa",Buku Teks,2/19/2020,2/26/2020,Sudah Kembali
,Korupsi dalam Hukum Pidana Islam,Buku Teks,2/19/2020,2/26/2020,Sudah Kembali
,Fiqh jinayah,Buku Teks,2/19/2020,2/26/2020,Sudah Kembali
,Membumikan hukum pidana Islam,Buku Teks,2/19/2020,2/26/2020,Sudah Kembali
,"Tafsir Al-Quran Tematik : Hukum, Keadilan, Hak Asasi Manusia",Buku Teks,2/19/2020,2/26/2020,Sudah Kembali
,The Integration of Science and Religion in Search of a Paradigm,Buku Teks,2/19/2020,2/26/2020,Sudah Kembali
,"Kepemimpinan dan Manajemn Kiai Dalam Pendidikan Studi Kasus Pada Pesantren Bendakerep, Gedongan dan Buntet Cirebon",Disertasi,2/19/2020,2/26/2020,Sudah Kembali
,Perbedaan Rasm Usmani Antara Mushaf Standar Indonesia dan Mushaf Madinah Saudi Arabia Dalam Perspektif alDani dan Abu Dawud,Disertasi,2/19/2020,2/26/2020,Sudah Kembali
,Kredibilitas K.H. Ahmad Sanusi (1888-1950 M) Dalam Penyampaian Hadis,Disertasi,2/19/2020,2/26/2020,Sudah Kembali
,Hak-Hak Perempuan Dalam Putusan Pengadilan (Studi Perbandingan Hukum Keluarga Islam dan Konvensi CEDAW),Tesis,2/19/2020,2/26/2020,Sudah Kembali
pascasarjana,Penafsiran Sufistik Sa'id Hawwa Dalam al-Asas Fi at-Tafsir,Disertasi,2/20/2020,2/27/2020,Sudah Kembali
pascasarjana,Penafsiran Said Hawwa Terhadap Ayat-Ayat Politik Dalam Kitab al-Asas fi al-Tafsir,Disertasi,2/20/2020,2/27/2020,Sudah Kembali
,Kebijakan pendidikan di Provinsi DKI Jakarta (studi perbandingan terhadap madrasah dan sekolah,Disertasi,2/20/2020,2/27/2020,Sudah Kembali
,Tarekat Syatariyah di dunia Melayu-Indonesia : kajian atas dinamika dan perkembangannya melalui naskah-naskah di Sumatra Barat,Disertasi,2/20/2020,2/27/2020,Sudah Kembali
,Tasawuf syamsuddin sumatrani,Disertasi,2/20/2020,2/27/2020,Sudah Kembali
,Desire in language: a semiotic approach to literature and art,Buku Teks,2/20/2020,2/27/2020,Sudah Kembali
