Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
pascasarjana,"Zaman baru Islam Indonesia pemikiran politik Abd. Wahid, Amin Rais, Nurcholis Madjid, Jaluddin Rakhmat",Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
pascasarjana,Mazhab tafsir: dari aliran klasik hingga modern,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
pascasarjana,"Rasionalitas Penafsiran Ibnu Athiyyah : argumentasi Logis, Analisis Linguistik dan analisis Ilmu-Ilmu al-quran",Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
pascasarjana,Al-Maidah: satu firman beragam penafsiran 51,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
pascasarjana,"Lentera Kehidupan: panduan memahami Tuhan, alam dan semesta",Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
,Ensiklopedi tasawuf jilid 1-3,Buku Referensi,6/30/2022,6/30/2022,Sudah Kembali
,Ulama & Kekuasaan: pergumulam elite muslim dalam sejaran Indonesia,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
,Sign of the wali,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
,Tarekat tarekat muktabarah di indonesia,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
,Sufism and the modern in Islam,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
,Ensiklopedi tasawuf jilid 1-3,Buku Referensi,6/30/2022,6/30/2022,Sudah Kembali
,Tasawuf kultural : Fenomena shalawat wahidiyah,Buku Teks,6/30/2022,7/7/2022,Sudah Kembali
,Model Pendidikan Karakter di Perguruan Tinggi Islam,Disertasi,6/27/2022,7/4/2022,Sudah Kembali
,Ilmu Dakwah Prinsip dan Kode Etik,Buku Teks,6/27/2022,7/4/2022,Sudah Kembali
,Memahami Permasalahan Fikih Dakwah,Buku Teks,6/27/2022,7/4/2022,Sudah Kembali
,Islam & dakwah,Buku Teks,6/27/2022,7/4/2022,Sudah Kembali
,Dakwah Islam dan Perubahan sosial,Buku Teks,6/27/2022,7/4/2022,Sudah Kembali
,Paradigma Dakwah Sayyid Quthub,Buku Teks,6/27/2022,7/4/2022,Sudah Kembali
pascasarjana,Orientasi Baru Ilmu Pendidikan,Buku Teks,6/24/2022,7/1/2022,Sudah Kembali
pascasarjana,The Holistic Curriculum,Buku Teks,6/24/2022,7/1/2022,Sudah Kembali
pascasarjana,Paradigma pendidikan demokratis: sebuah model pelibatan masyarakat dalam penyelenggaraan pendidikan,Buku Teks,6/24/2022,7/1/2022,Sudah Kembali
pascasarjana,Paradigma baru pendidikan nasional: rekonstruksi dan demokrasi,Buku Teks,6/24/2022,7/1/2022,Sudah Kembali
pascasarjana,Menata ulang pemikiran: sistem pendidikan nasional abad 21,Buku Teks,6/24/2022,7/1/2022,Sudah Kembali
pascasarjana,Naskah al-Manahl al-Adhb li-Dhikr al-Qalb Kajian atas Dinamika Perkembangan Ajaran tarekat Naqshabandiyah Khalidiyah Di Minangkabau,Tesis,6/23/2022,6/30/2022,Sudah Kembali
pascasarjana,Tarekat Sammaniyah di Kesultanan Buton,Tesis,6/23/2022,6/30/2022,Sudah Kembali
pascasarjana,Naskah Ijazah dan Silsilah Tarekat: Kajian Terhadap Transmisi Taekat Naqsabandiyah Khalidiyah Di Minagkabau,Tesis,6/23/2022,6/30/2022,Sudah Kembali
pascasarjana,Ridayah Tarekat Sebagai Terapi Keluarga Muslim : Studi Tasawuf Pada Tarekat Qadiriyah wa Naqsabandiyah (TQN) Pondok Pesantren Suryalaya,Tesis,6/23/2022,6/30/2022,Sudah Kembali
pascasarjana,Ensiklopedi tematis spiritualitas Islam: manifestasi ; Islamic spirituality : manifestations,Buku Referensi,6/23/2022,6/23/2022,Sudah Kembali
,Manajemen Pendidikan,Buku Teks,6/23/2022,6/30/2022,Sudah Kembali
,Melampui Pluralisme Etika al-Quran tentang keragaman agama,Buku Teks,6/23/2022,6/30/2022,Sudah Kembali
,Pendidikan dan Demokrasi Dalam Tradisi,Buku Teks,6/23/2022,6/30/2022,Sudah Kembali
,Pendidikan berwawasan multikultural sebagai upaya kontra radikalisme,Tesis,6/23/2022,6/30/2022,Sudah Kembali
,"Pengembangan kurikulum Pendidikan Agama Islam : di sekolah, madrasah, dan perguruan tinggi",Buku Teks,6/23/2022,6/30/2022,Sudah Kembali
,Memelihara Kerukunan melalui pendidikan multikultura,Buku Teks,6/23/2022,6/30/2022,Sudah Kembali
,Menepis Mitos Islam Di Balik Kekerasan,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
,Al-quran dan kodrat perempuan: sebuah tawaran pembacaan metodologis atas realitas masyarakat,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
,Kekerasan Dalam Perspektif Pesantren,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
,Tafsir kebencian; studi bias gender dalam tafsir qur'an,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
,Rekonstruksi pemahaman jender dalam Islam: agenda sosio kultural dan polutik peran perem,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
pascasarjana,Menguji keaslian hadis-hadis hukum sanggahan terhadap Origin of Muhammadan jurisprudence,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
pascasarjana,Meluruskan pemahaman hadis kaum jihadis,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
pascasarjana,Hadis dan Orientalis: perspektif ulama dan para orientalis tentang hadis Nabi,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
pascasarjana,Kritik atas metode kritik Matan Hadis Al-Idlibi,Disertasi,6/22/2022,6/29/2022,Sudah Kembali
pascasarjana,Marginalisasi dan Keberadaban Masyarakat,Disertasi,6/22/2022,6/29/2022,Sudah Kembali
pascasarjana,Etik Wirausaha dan Kontestasi Pasar: Studi Terhadap Etnis Jawa-Muslim dan Etnis Tionghoa-Konghucu Kota Cirebon,Disertasi,6/22/2022,6/29/2022,Sudah Kembali
,Sejarah pemikiran politik Yunani & Romawi,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
,"""Fikih Responsif Dinamika Integrasi Ilmu Hukum, Hukum Ekonomi dan Hukum Keluarga Islam""",Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
,Fiqih anak: metode Islam dalam mengasuh dan mendidik anak serta hukum-hukum yang berkaitan dengan aktifitas anak,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
,Problematika Fikih Kontemporer,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
pascasarjana,Ilmu Kalam,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
pascasarjana,Sejarah pemikiran dalam Islam: teologi/ilmu kalam,Buku Teks,6/22/2022,6/29/2022,Sudah Kembali
pascasarjana,Epistemologi tafsir kontemporer,Buku Teks,6/21/2022,6/28/2022,Sudah Kembali
pascasarjana,"Kaidah Tafsir: syarat, ketenttuan, dan aturan yang patut anda ketahui dalam memahami ayat-ayat al-Quran",Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,Kaidah-Kaidah Penafsiran Pedoman Bagi Pengkaji al-qur'an,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,Tafsir al-Quran: sejarah tafsir dan metode para mufasir,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,Epistemologi tafsir abad pertengahan,Tesis,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,Quranic studies: sources and methods of scriptural interpretation,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,Menafsir teks memahami konteks,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
,Metode Riset Kuantitatif: Teori dan Aplikasi pada Penelitian Bidang Manajemen dan Ekonomi Islam,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
,"Metodologi Penelitian Kualitatif: Pendekatan Positivistik, Rsaionalistik, Phenomenologik, dan Realisme Metaphisik Telaah Studi Teks dan Penelitian Agama",Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
,"Metode penelitian kuantitatif, kualitatif dan R&D",Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,NU: Identitas Islam Indonesia,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,"Harmoni Kehidupan Beragama: Problem, Praktik dan Pendidikan",Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,Dinamika Kerukunan Antarumat Beragama,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,Agama Hindu dan Buddha,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,Reformulasi pendidikan islam,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
pascasarjana,Adopsi Hukum Islam Dalam Sistem Hukum Nasional,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
,Deradikalisasi Terorisme: menimbang perlawanan Muhammadiyah dan loyalitas Nahdlatul Ulama,Buku Teks,6/20/2022,6/27/2022,Sudah Kembali
,Jihad vs McWorid : how globalism and tribalism are reshaping the world,Buku Teks,6/17/2022,6/24/2022,Sudah Kembali
,Great theft: wrestling Islam from the extremist,Buku Teks,6/17/2022,6/24/2022,Sudah Kembali
,Islam between globalization and counter terrorism,Buku Teks,6/17/2022,6/24/2022,Sudah Kembali
,"The Afganistan-Pakistan Theater : militant Islam, security and stability",Buku Teks,6/17/2022,6/24/2022,Sudah Kembali
,Conservative Islam : a cultural anthropology,Buku Teks,6/17/2022,6/24/2022,Sudah Kembali
,Mawlana Mawdudi and Political Islam: Authority and the Islamic State,Buku Teks,6/17/2022,6/24/2022,Sudah Kembali
pascasarjana,Peningkatan mutu Madrasah berdasarkan pendekatan learning organization,Disertasi,6/16/2022,6/23/2022,Sudah Kembali
pascasarjana,"Pendidikan multikultural pada budaya sekolah: studi kasus pada pendidikan menengah di Pangkalpinang, Bangka",Disertasi,6/16/2022,6/23/2022,Sudah Kembali
,Model Pendidikan Karakter di Perguruan Tinggi Islam,Disertasi,6/16/2022,6/23/2022,Sudah Kembali
pascasarjana,Manifesto Khalwat Dalam Perilaku Tarekat Naqsabandiyah Khalidiyah Jalaliyah,Disertasi,6/16/2022,6/23/2022,Sudah Kembali
pascasarjana,Hal ihwal tasawuf,Buku Teks,6/16/2022,6/23/2022,Sudah Kembali
pascasarjana,Sufisme klasik: menelusuri tradisi teks sufi,Buku Teks,6/16/2022,6/23/2022,Sudah Kembali
pascasarjana,Ensiklopedi tematis spiritualitas Islam: manifestasi ; Islamic spirituality : manifestations,Buku Referensi,6/16/2022,6/16/2022,Sudah Kembali
pascasarjana,Bibliografi Karya Ulama Minangkabau Awal Abad XX,Buku Teks,6/16/2022,6/23/2022,Sudah Kembali
pascasarjana,Sufisme klasik: menelusuri tradisi teks sufi,Buku Teks,6/16/2022,6/23/2022,Sudah Kembali
pascasarjana,Bibliografi Karya Ulama Minangkabau Awal Abad XX,Buku Teks,6/16/2022,6/23/2022,Sudah Kembali
pascasarjana,Kumpulan Tugas Resume and Critical Review Kelas K dalam Mata Kuliah Approaches to Islamic Studies atau PMSI,Tugas Akhir,6/16/2022,6/23/2022,Sudah Kembali
pascasarjana,Kompilasi hukum Islam dalam sistem hukum nasional,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,Pengantar Kompilasi Hukum Islam Dalam Tata Hukum Indonesia,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
,"pergulatan negara,agama,dan kebudayaan",Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
,Pornografi & premanisme,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
,Kesalehan Multikultural,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
,Philosophy and the meaning of life : Filsafat sebagai lentera kehidupan,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
,Sejarah pemikiran politik Yunani & Romawi,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
,Pendidikan karakter era milenial,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,Menegakkan syariat Islam dIm konteks ke-Indonesiaan : proses penerapan nilai-nilai Islam,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,legal Responsibibity : Membumikan Asas Hukum Islam di Indonesia,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,Kompilasi hukum Islam dalam sistem hukum nasional,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,Fiqh Indonesia,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
,Pemikiran Modern Dalam Sunah Pendekatan Ilmu Hadis,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
,Tadwin hadis; kontribusinyadalam perkembangan historigrafi islam,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
31191200000016,Bahasa dan kekuasaan dalam sejarah Islam,Disertasi,6/15/2022,6/22/2022,Sudah Kembali
31191200000016,Pengelolaan arsip keagamaan pada masjid bersejarah di Indonesia,Disertasi,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,Mazhab tafsir: dari aliran klasik hingga modern,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,70 Kaidah Penafsiran al-Quran,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,Hermeneutika al-quran : mazhab yoga,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,Metode Tafsir ayat-ayat sains & sosial,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,Metode Tafsir Maudhu`i dan cara penerapannya : al-Bidayah fi al-Tafsir al-Mawdui dirasat manhajiyah mawduiyah,Buku Teks,6/15/2022,6/22/2022,Sudah Kembali
pascasarjana,Pendidkan multikultural konsep dan aplikasi,Buku Teks,6/14/2022,6/21/2022,Sudah Kembali
pascasarjana,Ilmu Kalam,Buku Teks,6/14/2022,6/21/2022,Sudah Kembali
pascasarjana,Sejarah pemikiran dalam Islam: teologi/ilmu kalam,Buku Teks,6/14/2022,6/21/2022,Sudah Kembali
pascasarjana,Memelihara Kerukunan melalui pendidikan multikultura,Buku Teks,6/14/2022,6/21/2022,Sudah Kembali
pascasarjana,Islam yang saya anut: dasar-dasar ajaran Islam,Buku Teks,6/14/2022,6/21/2022,Sudah Kembali
,Agama dan radikalisme di Indonesia,Buku Teks,6/14/2022,6/21/2022,Sudah Kembali
,Pluralisme Agama Menurut Al - Quran: telaah Aqidah dan Syaria'ah,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
,Nilai-nilai Pluralisme dalam Islam : bingkai gagasan yang berserak,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
,Islam dan orientalisme : sebuah kajian analitik,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
,Studi perbandingan metode istinbat hukum fatwa-fatwa Sayyid Usman Bin Yahya dan Syekh Ahmad Khatib Al-Minangkabawi,Tesis,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Psikologi agama Memahami Pengaruh agama Terhadap Perilaku Manusia,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Psikologi Islam: Jiwa Pemikiran al-Ghazali dan Keterkaitan Teori Psikologi Barat Modern,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Nuansa-nuansa psikologi islam,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Islam dan psikologi,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Ghuluw Benalu Dalam Ber-Islam,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Akhlak - Tasawuf : nilai-nilai akhlak/budipekerti dalam ibadat & tasawuf,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Tasawuf dari Noe Sufisme Klasik ke Neo Sufisme,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Akhlak Tasawuf,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,The Wisdom of al-Hakim al-Tirmidzi : Olah Jiwa Untuk Meraih Takwa,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Perempuan tertindas? Kajian hadis misoginis,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Gerakan Islam: antara perbedaan yang dibolehkan dan perpecahan yang dilarang,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Membumikan hukum pidana Islam,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Panorama Maqashid Syariah,Buku Teks,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Dialog : Jurnal Penelitian dan Kajian Keagamaan,Jurnal,6/13/2022,6/20/2022,Sudah Kembali
pascasarjana,Dialog : Jurnal Penelitian dan Kajian Keagamaan,Jurnal,6/13/2022,6/20/2022,Sudah Kembali
,Mawlana Mawdudi and Political Islam: Authority and the Islamic State,Buku Teks,6/10/2022,6/17/2022,Sudah Kembali
,Oligarki dan demokrasi kajian sumber daya kekuasaan kiai dan jawara di Banten,Tesis,6/10/2022,6/10/2022,Sudah Kembali
pascasarjana,Ensiklopedi tematis spiritualitas Islam: manifestasi ; Islamic spirituality : manifestations,Buku Referensi,6/9/2022,6/9/2022,Sudah Kembali
pascasarjana,Manifesto Khalwat Dalam Perilaku Tarekat Naqsabandiyah Khalidiyah Jalaliyah,Disertasi,6/9/2022,6/16/2022,Sudah Kembali
pascasarjana,Dinamika Tarekat Syathariyah: Peran Tuanku dan Kaum Adat Terhadap Keberagaman Masyarakat Minangkabau,Disertasi,6/9/2022,6/16/2022,Sudah Kembali
pascasarjana,Katalog Naskah pasaman : surau Lubuk Landur dan mesjid Syekh Bonjol,Buku Teks,6/9/2022,6/16/2022,Sudah Kembali
pascasarjana,Bibliografi Karya Ulama Minangkabau Awal Abad XX,Buku Teks,6/9/2022,6/16/2022,Sudah Kembali
,Modernisasi hukum Keluarga Di Indonesia (1974-2008),Disertasi,6/9/2022,6/16/2022,Sudah Kembali
,Modernisasi hukum Keluarga Di Indonesia (1974-2008),Disertasi,6/9/2022,6/9/2022,Sudah Kembali
pascasarjana,Sufisme islam,Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Tasawuf Antara Agama Dan Filsafat,Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Mistisisme Hindu Muslim,Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Tasawuf Jalan Menuju Tuhan,Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Demikianlah Kaum Sufi berbicara,Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Sistem Kedokteran Islam Studi Konsep Kesehatan Ibn sina,Disertasi,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Quran in its historical context,Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Mukhtashar Tafsir Ibn Katsir,Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Sejarah pemikiran ekonomi Islam,Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,"Islamic Financial Management: teori, konsep dan aplikasi panduan praktis bagi lembaga keuangan dan bisnis, praktisi, serta mahasiswa",Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,"Ekonomi Islam, Kelembagaan, dan Konteks Keindonesiaan : Dari Poitik Makro Ekonomi Hingga Realisasi Mikro",Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Sistem Ekonomi Islam : prinsip dasar,Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Ajaran Nabi Muhammad SAW tentang ekonomi (kumpulan hadis-hadis pilihan tentang ekonomi),Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
pascasarjana,Sistem moneter Islam,Buku Teks,6/8/2022,6/15/2022,Sudah Kembali
,Syekh Siti Jenar : Makrifat dan Makna Kehidupan,Buku Teks,6/6/2022,6/13/2022,Sudah Kembali
,Mengenal Allah : paham Marifah Ibn Athaillah dalam Al-Hikam,Buku Teks,6/6/2022,6/13/2022,Sudah Kembali
,"IImu sihir dan penangkalnya : tinjauan al-Qur- an, hadis dan ulama",Buku Teks,6/6/2022,6/13/2022,Sudah Kembali
,Tasawuf kultural : Fenomena shalawat wahidiyah,Buku Teks,6/6/2022,6/13/2022,Sudah Kembali
,Marifatullah benteng diri dan solusi masalah,Buku Teks,6/6/2022,6/13/2022,Sudah Kembali
pascasarjana,Gerakan Islam: antara perbedaan yang dibolehkan dan perpecahan yang dilarang,Buku Teks,6/6/2022,6/13/2022,Sudah Kembali
pascasarjana,Membumikan hukum pidana Islam,Buku Teks,6/6/2022,6/13/2022,Sudah Kembali
pascasarjana,Panorama Maqashid Syariah,Buku Teks,6/6/2022,6/13/2022,Sudah Kembali
pascasarjana,Radkalisme Keagamaan dan Perubahan Sosial,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
pascasarjana,Jejaring Radikalisme Islam di Indonesia : jejak sang pengantin bom bunuh diri,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
pascasarjana,Benih-Benih Islam Radikal Di Masjid : Studi Kasus Jakarta dan Solo,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
pascasarjana,Benturan peradaban : sikap dan perilaku islamis Indonesia terhadap Amerika Serikat,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
,"Communication, Cultural and Media Studies : the key concepts",Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
,Fiqh Indonesia: Kompilasi Hukum Islam dan Counter Legal Draft Kompilasi Hukum Islam dalam Bingkai Politik Hukum Indonesia,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
,Hadis Shahih Yang Disalahpahami,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
,Tiga puluh tujuh masalah populer,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
pascasarjana,Asas-asas pendidikan Islam,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
pascasarjana,Arah baru pendidikan Islam di Indonesia,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
pascasarjana,Pengantar Teori dan Aplikasi Pengembangan Kurikulum PAI,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
pascasarjana,Pembaruan Pendidikan Islam di Indoneisa,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
pascasarjana,Madrasah: dalam Politik Pendidikan di Indonesia,Buku Teks,6/3/2022,6/10/2022,Sudah Kembali
,Kualitas pelayanan dan kepuasan peran harga dan prinsip pembiayaan syariah sebagai variabel intervening: studi nasabah KPR iB di lombok,Disertasi,6/2/2022,6/9/2022,Sudah Kembali
pascasarjana,Kesesuaian syariah dalam pembiayaan musyarakah dan mudharabah pada perbankan syariah di Indonesia,Disertasi,7/29/2022,8/5/2022,Sudah Kembali
pascasarjana,Nine Dayak Nights,Buku Teks,7/29/2022,8/5/2022,Sudah Kembali
pascasarjana,Dutch Colonialism and Indonesia Islam : contacts and conflicts 1596-1950,Buku Teks,7/29/2022,8/5/2022,Sudah Kembali
pascasarjana,Islamic Finance and the New Financial System,Buku Teks,7/29/2022,8/5/2022,Belum Kembali
,Imam Tirmidzi : peranannya dalam pengem- bangan hadits dan fiah,Buku Teks,7/28/2022,8/4/2022,Sudah Kembali
pascasarjana,Hal ihwal tasawuf,Buku Teks,7/27/2022,8/3/2022,Sudah Kembali
pascasarjana,Jaringan Ulama,Buku Teks,7/27/2022,8/3/2022,Sudah Kembali
pascasarjana,Islam Berformis : Dinamika Intelektual dan Gerakan,Buku Teks,7/27/2022,8/3/2022,Sudah Kembali
pascasarjana,Menguji kembali keakuratan metode kritik hadis,Buku Teks,7/27/2022,8/3/2022,Sudah Kembali
pascasarjana,Autentitas Hadis Nabi Studi Riwayat Nafi' Mawla Ibn 'Umar dalam Kitab Al-Sahihayn,Disertasi,7/27/2022,8/3/2022,Sudah Kembali
pascasarjana,Tasawuf dan Tarekat,Buku Teks,7/26/2022,8/2/2022,Sudah Kembali
pascasarjana,Tasawuf dari Noe Sufisme Klasik ke Neo Sufisme,Buku Teks,7/26/2022,8/2/2022,Sudah Kembali
pascasarjana,Tasawuf dari Noe Sufisme Klasik ke Neo Sufisme,Buku Teks,7/26/2022,7/26/2022,Sudah Kembali
pascasarjana,"Perlembagaan Hukum Islam Di Indonesia: akar sejarah, hambatan dan prospeknya",Buku Teks,7/26/2022,8/2/2022,Belum Kembali
pascasarjana,Membuka gerbang ijtihad: perspektif historis dan sosiologis,Buku Teks,7/26/2022,8/2/2022,Belum Kembali
pascasarjana,Ijtihad Ibnu Taimiyyah dalam Fiqh Islam,Buku Teks,7/26/2022,8/2/2022,Belum Kembali
pascasarjana,Konsep ijtihad al-Syaukani: relevansinya bagi pembaharuan hukum Islam di Indonesia,Buku Teks,7/26/2022,8/2/2022,Belum Kembali
,Keperawatan Islami: aplikasi keperawatan Islami di Rumah Sakit,Disertasi,7/25/2022,8/1/2022,Belum Kembali
pascasarjana,Pendidikan di Sekolah Berbasis Agama Dalam Perspektif Multkultural Studi Kasus Pada Sekolah Islam dan Sekolah Kristen di Sumatera Utara,Disertasi,7/25/2022,8/1/2022,Sudah Kembali
,Approaches to the History of the interpretation of the Quran,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
,Tafsir al-Quran: sejarah tafsir dan metode para mufasir,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
,Epistemologi tafsir kontemporer,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
,Tafsir bi al-rayi: qawaid wa dawabituh wa alamuh,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
,Mafhum al-Nass dirasah fi ulum al-Quran,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
pascasarjana,Jaringan Ulama,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
pascasarjana,Keragaman Iman: studi komparatif masyarakat muslim,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
pascasarjana,Sejarah pemikiran politik Yunani & Romawi,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
pascasarjana,Sosiologi Perubahan Sosial,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
pascasarjana,Nietzsche potret besar sang filsuf,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
pascasarjana,Nietzsche zarathustra,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
pascasarjana,Agama publik & privat; pengalaman islam indonesia,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
pascasarjana,Agama publik & privat; pengalaman islam indonesia,Buku Teks,7/25/2022,8/1/2022,Sudah Kembali
,Problematika metafisika dan fisika dalam filsafat Islam: perban?dingan antara al-Ghazali dan Ibn Rusyd,Disertasi,7/22/2022,7/29/2022,Sudah Kembali
,Pandangan eskatologi Mulla Sadra,Disertasi,7/22/2022,7/29/2022,Sudah Kembali
pascasarjana,Implementasi metode langsung : dalam pembelajaran bahasa arab studi kasus di kelas unggulan MAN 2 Kota Bima NTB,Tesis,7/21/2022,7/28/2022,Sudah Kembali
pascasarjana,Sertifikasi Guru dan Permasalahannya (Studi Terhadap Guru Di Madrasah Aliyah Pembangunan UIN Jakarta),Tesis,7/21/2022,7/28/2022,Sudah Kembali
pascasarjana,Sanksi Hukuman Kebiri: Menurut Undang-Undang No. 17 Tahun 2016 Dalam Perspektif Hukum Islam,Tesis,7/21/2022,7/28/2022,Sudah Kembali
pascasarjana,Autentitas Hadis Nabi Studi Riwayat Nafi' Mawla Ibn 'Umar dalam Kitab Al-Sahihayn,Disertasi,7/20/2022,7/27/2022,Sudah Kembali
