Username,Judul,Tipe Koleksi,Tanggal Dipinjam,Harus Kembali,Status Pengembalian
pascasarjana,Sains Islam yang mengagumkan,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
pascasarjana,Sosiologi Agama,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
pascasarjana,Pendidikan Toleransi Beragama (Kajian atas Pembelajaran Agama Di Binus School Jakarta),Disertasi,5/3/2021,5/10/2021,Sudah Kembali
pascasarjana,Implementasi budaya toleransi dalam pendidikan agama,Disertasi,5/3/2021,5/10/2021,Sudah Kembali
pascasarjana,"Multicultural Curriculum: New directions for Social Theory, Practice, and Policy",Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
pascasarjana,Living hadith pernikahan: studi antropologi hadis dalam tradisi Islam Sasak Lombok,Disertasi,5/3/2021,5/10/2021,Sudah Kembali
pascasarjana,Maqasid al-shariah al-Islamiyah wa makarimiha,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
pascasarjana,Maqashid Syariah,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
pascasarjana,Critical Issues in Qualitative Research Methods,Buku Teks,5/3/2021,5/10/2021,Sudah Kembali
31171200000045,Ilmu dakwah,Buku Teks,6/25/2021,7/2/2021,Sudah Kembali
31171200000045,Memahami Permasalahan Fikih Dakwah,Buku Teks,6/25/2021,7/2/2021,Sudah Kembali
31171200000045,Ilmu Dawah [dakwah],Buku Teks,6/25/2021,7/2/2021,Sudah Kembali
31171200000045,Psikologi Dakwah,Buku Teks,6/25/2021,7/2/2021,Sudah Kembali
31171200000045,Wacana dakwah kontemporer,Buku Teks,6/25/2021,7/2/2021,Sudah Kembali
,Pembaruan hukum perkawinan di Indonesia,Buku Teks,6/25/2021,7/2/2021,Sudah Kembali
,"Hukum waris , hukum keluarga, hukum pembuktian",Buku Teks,6/25/2021,7/2/2021,Sudah Kembali
,Tipologi Fatwa Ulama Jambi; Metode Ijtihad Guru Muhammad 'Ali ibn 'Abd Al-Wahhab Al-Tunkali dalam Kitab Al-Fatawa Al-Tunkaliyah,Disertasi,6/24/2021,7/1/2021,Belum Kembali
,Kajian Semiotik Atas Nahw Al-Qulub Karya Al-Qushayri (w.465/1072),Disertasi,6/24/2021,7/1/2021,Belum Kembali
,Konstruksi Pengetahuan Pengkritik dan Pembela Qira'at Sab'ah: analisis perbandingan Pemikiran Zamakhshari dan Abu Hayyan Tentang Ragam Qira'at Al-Qur'an,Disertasi,6/24/2021,7/1/2021,Sudah Kembali
,Ensiklopedi Tematis filsafat Islam,Buku Referensi,6/24/2021,6/24/2021,Sudah Kembali
,Oposisi penulisan hadis di Masa Islam Awal,Buku Teks,6/24/2021,7/1/2021,Sudah Kembali
,Cerita Azra: biografi cendekiawan muslim Azyumardi Azra,Buku Teks,6/24/2021,7/1/2021,Sudah Kembali
,The history of Hadith : Historiografi Hadits-Hadits Nabi Dari Masa ke Masa,Buku Teks,6/24/2021,7/1/2021,Sudah Kembali
,Sejarah Politk Islam,Buku Teks,6/24/2021,7/1/2021,Sudah Kembali
pascasarjana,Inilah islam : Pemahaman Dasar Konsep-Konsep Islam,Buku Teks,6/24/2021,7/1/2021,Sudah Kembali
pascasarjana,"Islam, Doktrin dan Peradaban: Sebuah Telaah Kritis tentang Masalah Keimanan, Kemanusiaan, dan Kemodernan",Buku Teks,6/24/2021,7/1/2021,Sudah Kembali
pascasarjana,Kajian Islam kontemporer,Buku Teks,6/24/2021,7/1/2021,Sudah Kembali
,Pendidikan Islam dan Perubahan Sosial: Analisis Praksis Pendidikan Islam di Madrasah Aliyah Muallimin Nahdlatul Wathan Pancor Lombok Timur,Tesis,6/24/2021,7/1/2021,Sudah Kembali
,al-Futuhat al-makkiyah (jilid 1 - 9),Buku Teks,6/23/2021,6/30/2021,Sudah Kembali
pascasarjana,Pendidikan Berorientasi Akhlak di Madrasah Pembangunan UIN Jakarta,Tesis,6/23/2021,6/30/2021,Sudah Kembali
pascasarjana,Pendidikan Karakter TNI Dalam Bingkai Modernisasi,Disertasi,6/23/2021,6/30/2021,Sudah Kembali
pascasarjana,Pendidikan Islam Humanis : Kajian Pemikiran A. Malik Fadjar,Disertasi,6/23/2021,6/30/2021,Sudah Kembali
pascasarjana,"Metode penelitian kuantitatif, kualitatif dan R&D",Buku Teks,6/23/2021,6/30/2021,Sudah Kembali
pascasarjana,Membedah Praktek Keterampilan Vokasi di Madrasah,Disertasi,6/23/2021,6/30/2021,Sudah Kembali
pascasarjana,Pendidikan Toleransi Beragama (Kajian atas Pembelajaran Agama Di Binus School Jakarta),Disertasi,6/23/2021,6/30/2021,Sudah Kembali
pascasarjana,Pendidikan Berwawasan Multikulturan Dalam Pengembangan Keberagamaan Integral,Tesis,6/23/2021,6/30/2021,Sudah Kembali
pascasarjana,Pendidikan agama Islam Berwawasan Pluralisme,Tesis,6/23/2021,6/30/2021,Sudah Kembali
21191200000057,"Kepemimpinan dan Manajemn Kiai Dalam Pendidikan Studi Kasus Pada Pesantren Bendakerep, Gedongan dan Buntet Cirebon",Disertasi,6/23/2021,6/30/2021,Sudah Kembali
21191200000057,Metodologi Penelitian Pendidikan Kuantitatif & Kualitatif,Buku Teks,6/23/2021,6/30/2021,Sudah Kembali
21191200000057,Peran Pendidikan Moral Di Keluarga dan Sekolah Terhadap Karakter siswa,Tesis,6/23/2021,6/30/2021,Sudah Kembali
,Argumen maslahah dalam putusan pengadilan,Disertasi,6/22/2021,6/29/2021,Sudah Kembali
,Hukum Acara Perdata Indonesia,Buku Teks,6/22/2021,6/29/2021,Sudah Kembali
,Hukum pembuktian di peradilan agama,Buku Teks,6/22/2021,6/29/2021,Sudah Kembali
,Pokok-pokok hukum acara perdata dan mahkamah syariah di indonesia,Buku Teks,6/22/2021,6/29/2021,Sudah Kembali
,The Media Students Book,Buku Teks,6/22/2021,6/29/2021,Sudah Kembali
,Pengembangan Model Kurikulum Tingkat Satuan Pendidikan (KTSP) Pada Sekolah dan Madrasah,Buku Teks,6/22/2021,6/29/2021,Sudah Kembali
,Model pembelajaran; menciptakan proses belajar mengajar yang kreatif dan efektif,Buku Teks,6/22/2021,6/29/2021,Sudah Kembali
pascasarjana,Pemikiran Moderat dalam Karya Ulama Nusantara,Buku Teks,6/22/2021,7/6/2021,Sudah Kembali
pascasarjana,Pengembang Islam dan Budaya Moderat,Buku Teks,6/22/2021,7/6/2021,Sudah Kembali
pascasarjana,Moderatisme Islam: kumpulan tulisan para penggerak moderasi beragama,Buku Teks,6/22/2021,7/6/2021,Sudah Kembali
pascasarjana,Mereka Memalsukan Kitab-Kitab Karya Ulama Klasik: Episode Kebohongan Publik Sekte Salafi Wahabi,Buku Teks,6/22/2021,7/6/2021,Sudah Kembali
pascasarjana,Islamic Studies di Perguruan Tinggi: pendekatan integratif-interkonektif,Buku Teks,6/21/2021,6/28/2021,Sudah Kembali
pascasarjana,the Elementary Form of The Religious Life : sejarah bentuk agama-agama yang paling dasar,Buku Teks,6/21/2021,6/28/2021,Sudah Kembali
pascasarjana,Pengantar Epistimologi Islam,Buku Teks,6/21/2021,6/28/2021,Sudah Kembali
pascasarjana,"Hierarki ilmu; membangun rangka-pikir Islamisasi ilmu manurut al-Farabi, al-Ghazali Quthb aI-Din al-Svirazi",Buku Teks,6/21/2021,6/28/2021,Sudah Kembali
pascasarjana,Panorama Filsafat Islam Menembus Batas Waktu,Buku Teks,6/21/2021,6/28/2021,Sudah Kembali
pascasarjana,Sosiologi Agama,Buku Teks,6/21/2021,6/28/2021,Sudah Kembali
pascasarjana,Semantik Bahasa Arab,Buku Teks,6/21/2021,6/28/2021,Belum Kembali
pascasarjana,Kesusastraan Arab: pengantar . . .,Buku Teks,6/21/2021,6/28/2021,Belum Kembali
pascasarjana,Kajian Semantik Arab Klasik dan Kontemporer,Buku Teks,6/21/2021,6/28/2021,Belum Kembali
pascasarjana,Membaca Sastra Dengan Ancangan Literasi Kritis,Buku Teks,6/21/2021,6/28/2021,Belum Kembali
,Ilmu Hadis,Buku Teks,6/21/2021,6/28/2021,Sudah Kembali
,Masterpiece Islam Nusantara: Sanad dan Jejaring Ulama-Santri 91830-1945},Buku Teks,6/21/2021,6/28/2021,Sudah Kembali
,Jejak-jejak Islam politik: sinopsis sejumlah studi Islam Indonesia,Buku Teks,6/21/2021,6/28/2021,Sudah Kembali
,Pendidikan Islam dan Perubahan Sosial: Analisis Praksis Pendidikan Islam di Madrasah Aliyah Muallimin Nahdlatul Wathan Pancor Lombok Timur,Tesis,6/18/2021,6/25/2021,Sudah Kembali
pascasarjana,"Agama, komunikasi politik dan elektabilitas",Disertasi,6/18/2021,6/25/2021,Sudah Kembali
,Peradilan Agama dalam Bingkai Reformasi Hukum di Indonesia,Buku Teks,6/18/2021,6/25/2021,Sudah Kembali
,Pembaruan hukum perkawinan di Indonesia,Buku Teks,6/18/2021,6/25/2021,Sudah Kembali
,Membongkar Cadar Hukum Perjanjian Perkawinan Di Indonesia,Buku Teks,6/18/2021,6/25/2021,Sudah Kembali
,"Hukum waris , hukum keluarga, hukum pembuktian",Buku Teks,6/18/2021,6/25/2021,Sudah Kembali
21191200000057,Perempuan periwayat hadis: studi kitab Arba'in Abu Al-Faid Muhammad Yasin Bin Isa Al-Fadani Al-Makki,Tesis,6/18/2021,6/25/2021,Sudah Kembali
21191200000057,Interaksi Sosial Dalam Periwayatan Hadis (studi hadis-hadis isra'iliyat Abu Hurairah),Tesis,6/18/2021,6/25/2021,Sudah Kembali
,al-Adab al-Mardiyah li-salik tariq al-sufiyah,Buku Teks,6/17/2021,6/24/2021,Sudah Kembali
,Jaringan dan Pembaharuan Ulama Tafsir Nusantara Abad XVI-XXI,Buku Teks,6/17/2021,6/24/2021,Sudah Kembali
,Wujudiyah di Nusantara : Kontinuitas dan Perubahan,Buku Teks,6/17/2021,6/24/2021,Sudah Kembali
,Islam Nusantara: relasi agama-budaya dan tendensi kuasa Ulama,Buku Teks,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Pembelajaran Bahasa Arab Dengan Pendekatan CTL Dalam Meningkatkan Kreativitas & Maharat Al-Kalam (Study PTK Di MA Pembangunan UIN Jakarta),Tesis,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Pendidikan progresif John Dewey: tinjauan di MAN Insan Cendekia Serpong Tangerang Selatan,Disertasi,6/17/2021,6/24/2021,Sudah Kembali
31191200000042,Tafsir Sosiologis Penghapusan Tujuh Kata Piagam Jakarta: studi atas dokumen Badan Penyelidik Usaha-Usaha Persiapan Kemerdekaan,Tesis,6/17/2021,6/24/2021,Sudah Kembali
31191200000042,Pendidikan berwawasan multikultural sebagai upaya kontra radikalisme,Tesis,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Politik dan gender dalam islam: kiprah anggota perempuan DPRD DKI jakarta periode 2009-2019,Disertasi,6/17/2021,6/24/2021,Belum Kembali
31191200000026,"The architectural representation of Islam: Muslim commisioned, mosque design in the Netherland",Buku Teks,6/17/2021,6/24/2021,Belum Kembali
pascasarjana,Sanksi Hukuman Kebiri: Menurut Undang-Undang No. 17 Tahun 2016 Dalam Perspektif Hukum Islam,Tesis,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Asas - asas hukum pidana,Buku Teks,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Hukum Acara Pidana Indonesia,Buku Teks,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Masalah penegakan hukum dan kebijakan hukum pidana dalam penaggulangan kejahatan,Buku Teks,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Kajian Islam kontemporer,Buku Teks,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Kerukunan Umat Beragama Dalam Al-Qur'an Telaah Penafsiran Kiai Sya'roni Ahmadi,Tesis,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Menuju Pemahaman Islam Yang Kaffah,Buku Teks,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Toleransi Beragama Berbasis Budaya Lokal,Disertasi,6/17/2021,6/24/2021,Sudah Kembali
pascasarjana,Implementasi budaya toleransi dalam pendidikan agama,Disertasi,6/17/2021,6/24/2021,Sudah Kembali
,Tafsir al-Kashshaf an haqaiq ghawamid al-tanzil wa uyun al-aqawil,Buku Teks,6/17/2021,6/24/2021,Sudah Kembali
,Muhammad at Medina,Buku Teks,6/16/2021,6/23/2021,Sudah Kembali
,Pocket of Aquinas the-,Buku Teks,6/16/2021,6/23/2021,Sudah Kembali
,Pembangunan berwawasan lingkungan dalam perspektif Islam : kajian tentang sustainable development di Indonesia,Disertasi,6/16/2021,6/23/2021,Sudah Kembali
,Pengantar ilmu hukum,Buku Teks,6/16/2021,6/23/2021,Sudah Kembali
,Sensitivitas gender hakim kasasi dalam pertimbangan hukum Analisis Putusan Kasasi Tahun 2015,Tesis,6/16/2021,6/23/2021,Sudah Kembali
,Revolusi Tak Kunjung Selesai: Potret Indonesia Masa Kini,Buku Teks,6/16/2021,6/23/2021,Sudah Kembali
,Good governance: a workable solution for Indonesia?,Buku Teks,6/16/2021,6/23/2021,Sudah Kembali
,Prasejarah kepulauan Indo-Malaysia,Buku Teks,6/16/2021,6/23/2021,Sudah Kembali
,Indonesia in transition : social aspects reformasi and crisis,Buku Teks,6/16/2021,6/23/2021,Sudah Kembali
,Selamat Berpisah: sampai berjumpa di saat yang lebih baik (dokumenter runtuhmya Hindia Belanda,Buku Teks,6/16/2021,6/23/2021,Sudah Kembali
21191200000040,Fiqh al-Islam wa adilatuhu,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
21191200000040,Fiqh al-Islam wa adilatuhu,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
pascasarjana,Menuju Pemahaman Islam Yang Kaffah,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
pascasarjana,Inilah islam : upaya memahami konsep-konsep dasar islam,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
pascasarjana,Toleransi Beragama Berbasis Budaya Lokal,Disertasi,6/15/2021,6/22/2021,Sudah Kembali
pascasarjana,Pendidikan Toleransi Beragama (Kajian atas Pembelajaran Agama Di Binus School Jakarta),Disertasi,6/15/2021,6/22/2021,Sudah Kembali
pascasarjana,Rasionalitas bahasa: upaya menafsirkan al-Quran dengan pendekatan kebahasaan,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
,Demokrasi Religius,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
,"Kebangkitan Kelas Menengah Santri : dari Tradisionalisme, Liberalisme, Posttradisionalisme, Fundamentalisme",Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
pascasarjana,Jaringan Ulama,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
pascasarjana,Kajian Semantik Arab Klasik dan Kontemporer,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
pascasarjana,Strukturalisme Levi-Strauss Mitos dan karya sastra,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
pascasarjana,Pengantar Metodologi Pengajaran Sastra,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
pascasarjana,Membaca Sastra Dengan Ancangan Literasi Kritis,Buku Teks,6/15/2021,6/22/2021,Sudah Kembali
,Mengatasi Stres Melalui Spriritualitas dan Regulasi Diri: Studi pada Mahasiswa Kedokteran di DKI Jakarta,Disertasi,6/15/2021,6/22/2021,Sudah Kembali
,Konsep,Disertasi,6/15/2021,6/22/2021,Sudah Kembali
,The great theft; wresteling islam from the extremists,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Konstruksi Baru Budaya Hukum Hakim Berbasis Hukum Progresif,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Peradilan Pidana Anak Di Indonesia : Pengembangan Diversi dan Restorative Justice,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Reformasi Hukum Islam di Indonesia,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Intelektualisme pesantren: potret tokoh dan cakrawala pemikiran di era perkembangan pesantren,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Intelektualisme pesantren: potret tokoh dan cakrawala pemikiran di era keemasan pesantren (Seri 1 - 3),Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,IAIN Medernisasi Islam di Indonesia,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Pesantren Studies 2a Buku II : Kosmopolitanisme Peradaban Kaum Santri Di Masa Kolonial,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Pergulatan pesantren dan demokrasi,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Menemukan sejarah: wacana pergerakan Islam di Indonesia,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Beberapa aspek tentang Islam di Indonesia abad ke-19,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Islamisasi Kerajaan Gowa: abad XVI sampai XVII,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Pertumbuhan dan perkembangan kota-kota muslim di Indonesia: dari abad XIII sampai XVIII masehi,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Metode penelitian kombinasi: mixed methods,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Metode Penelitian Sosial: Suatu Teknik Penelitian Bidang Kesejahteraan Sosial dan Ilmu Sosial Lainnya,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,al-Zamakhshari,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
pascasarjana,"Hierarki ilmu; membangun rangka-pikir Islamisasi ilmu manurut al-Farabi, al-Ghazali Quthb aI-Din al-Svirazi",Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
pascasarjana,Panorama Filsafat Islam Menembus Batas Waktu,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
pascasarjana,Sacred canopy: elements of a sociological theory of religion THE-,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
pascasarjana,Ulama in contemporary Islam: custodian of change THE,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
pascasarjana,Kebenaran islam menurut mantan pendeta; sebuah tinjauan teologi kritis,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
pascasarjana,Sosiologi Agama,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Mazhab tafsir: dari aliran klasik hingga modern,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Muhammad Abid al-Jabiri dan turats Arab : kajian terhadap metode dan pemikirannya,Tesis,6/14/2021,6/21/2021,Sudah Kembali
,Kant and The Problem of Metaphysics,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
,Essays in existentialism,Buku Teks,6/14/2021,6/21/2021,Sudah Kembali
pascasarjana,Kearifan lokal budaya Bugis dan pluralisme: studi pendidikan karakter pada Perguruan Tinggi di Kota Palopo tahun 2017-2020,Disertasi,6/14/2021,6/21/2021,Sudah Kembali
,Urgensi Maslahat Mursalah Dalam Dialektika Pemikiran Hukum Islam,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
pascasarjana,Living hadith pernikahan: studi antropologi hadis dalam tradisi Islam Sasak Lombok,Disertasi,6/11/2021,6/18/2021,Sudah Kembali
pascasarjana,Living hadith pernikahan: studi antropologi hadis dalam tradisi Islam Sasak Lombok,Disertasi,6/11/2021,6/18/2021,Sudah Kembali
pascasarjana,Tafsir Minoritas: Diskursus Non-Muslim dalam al- Qur'an Perspektif Abdullah Saeed dan Farid Esack,Tesis,6/11/2021,6/18/2021,Sudah Kembali
pascasarjana,Tafsir Minoritas: Diskursus Non-Muslim dalam al- Qur'an Perspektif Abdullah Saeed dan Farid Esack,Tesis,6/11/2021,6/18/2021,Sudah Kembali
,Problematika Fikih Kontemporer,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,Membongkar fiqh negara: wacana keadilan gender dalam hukum keluarga Islam,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,Hukum Keluarga Di Dunia Islam Modern: Studi Perbandingan dan Kebijakan UU Modern dari Kitab-kitab Fikih,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,Hak-hak perempuan pasca perceraian: analisis pertimbangan Hakim dalam Putusan Pengadilan Agama Padangsidimpuan,Tesis,6/11/2021,6/18/2021,Sudah Kembali
pascasarjana,"Al-Qur an bukan kitab sejarah : seni, sastra dan moralis dalam kisah-kisah Al - Qur an",Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
pascasarjana,Kisah-kisah israiliyat dalam tafsir munir,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,Kepemimpinan Kiai Di Lembaga Pendidikan Modern,Tesis,6/11/2021,6/18/2021,Sudah Kembali
,Sufism and Deconstruction. A comparative study of Derrida and Ibn Arabi,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,God and Logic in Islam,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,Suhrawardi dan Filsafat illuminasi : pencerahan ilmu pengetahuan,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,Filsafat Agama 1,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
21191200000057,Autentitas Hadis Nabi Studi Riwayat Nafi' Mawla Ibn 'Umar dalam Kitab Al-Sahihayn,Disertasi,6/11/2021,6/18/2021,Sudah Kembali
21191200000057,Perempuan periwayat hadis: studi kitab Arba'in Abu Al-Faid Muhammad Yasin Bin Isa Al-Fadani Al-Makki,Tesis,6/11/2021,6/18/2021,Sudah Kembali
21191200000057,Interaksi Sosial Dalam Periwayatan Hadis (studi hadis-hadis isra'iliyat Abu Hurairah),Tesis,6/11/2021,6/18/2021,Sudah Kembali
pascasarjana,Ayat-ayat politik: studi kritid penafsiran Muhammad Asad (1900-1992),Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,Pribumisasi islam : studi atas pembaharuan pemikiran abdurrahman wahid,Tesis,6/11/2021,6/18/2021,Sudah Kembali
,Nahdlatul Ulama: dari Politik Kekuasaan sampai Pemikiran Keagamaan,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,"Islam Ahlussunnah wal Jamaah di Indonesia : sejarah, pemikiran, dan dinamika Nahdlatul Ulama",Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,Mencari Islam autentik: dari nalar puitis Iqbal hingga nalar kritis Arkoun,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
,Membumikan Islam Nusantara,Buku Teks,6/11/2021,6/18/2021,Sudah Kembali
pascasarjana,"Musa, Alquran dan Bibel : pendekatan Intertekstual-Interkoneksitas Muhammad Izzah Darwazah Terhadap Kisah Nabi Musa",Buku Teks,6/10/2021,6/17/2021,Sudah Kembali
pascasarjana,"Musa, Alquran dan Bibel : pendekatan Intertekstual-Interkoneksitas Muhammad Izzah Darwazah Terhadap Kisah Nabi Musa",Buku Teks,6/10/2021,6/17/2021,Sudah Kembali
,Persebaran Ajaran Tasawuf Falsafi di Jawa Abad 18-20 (Kajian Teks dan Konteks),Disertasi,6/10/2021,6/17/2021,Sudah Kembali
,Tasawuf jantung islam,Buku Teks,6/10/2021,6/17/2021,Sudah Kembali
,"Tasawuf sebagai kritik sosial: mengedepankan Islam sebagai inspirasi, bukan aspirasi",Buku Teks,6/10/2021,6/17/2021,Sudah Kembali
,"Tasawuf sebagai kritik sosial: mengedepankan Islam sebagai inspirasi, bukan aspirasi",Buku Teks,6/10/2021,6/17/2021,Sudah Kembali
,Tasawuf nusantara: rangakaian mutiara sufi terkemuka,Buku Teks,6/10/2021,6/17/2021,Sudah Kembali
,Qawl al-fasl fi hukm al-ihtifal bi mawlid khayr al-rasul,Buku Teks,6/10/2021,6/17/2021,Sudah Kembali
21191200000040,Fiqh al-Islam wa adilatuhu,Buku Teks,6/9/2021,6/16/2021,Sudah Kembali
,Filsafat Hukum Islam : Dalam Dua Pertanyaan,Buku Teks,6/9/2021,6/16/2021,Sudah Kembali
,Fiqh Minoritas : Fiqh al-Aqalliyat dan Evolusi Maqashid al-Syariyahdari Konsep ke Pendekatan,Buku Teks,6/9/2021,6/16/2021,Sudah Kembali
,al-Ashr al-Abbasiyyi,Buku Teks,6/9/2021,6/16/2021,Sudah Kembali
,History of the arab; rujukan induk dan paling otoritatif tentang sejarah peradaban isla,Buku Teks,6/9/2021,6/16/2021,Sudah Kembali
,Biografi Imam Abu Hanifah,Buku Teks,6/9/2021,6/16/2021,Sudah Kembali
,al-Alam al-Islami fi al-Asr al-Abbasi,Buku Teks,6/9/2021,6/16/2021,Sudah Kembali
,A History Of Philosophy Vol.IX,Buku Teks,6/8/2021,6/15/2021,Sudah Kembali
,Mysticism of sound and music: the sufi teaching of Hazrat Inayat Khan,Buku Teks,6/8/2021,6/15/2021,Sudah Kembali
,Ibn Taimiyah Versus Para Filosof,Buku Teks,6/8/2021,6/15/2021,Sudah Kembali
,Hukum perlindungan anak dan penghapusan kekerasan dalam rumah tangga,Buku Teks,6/7/2021,6/14/2021,Sudah Kembali
,Pembaruan hukum perkawinan di Indonesia,Buku Teks,6/7/2021,6/14/2021,Sudah Kembali
,Pengantar ilmu hukum,Buku Teks,6/7/2021,6/14/2021,Sudah Kembali
,Hak Hadanah Pada Ayah: Analisis Yurisprudensi Mahkamah Agung,Tesis,6/7/2021,6/14/2021,Sudah Kembali
,Keadilan hukum Dalam Berbagai aspek hukum Nasional,Buku Teks,6/7/2021,6/14/2021,Sudah Kembali
,Hukum pembuktian di peradilan agama,Buku Teks,6/7/2021,6/14/2021,Sudah Kembali
,Contextual Teaching And Learning: Menjadikan Kegiatan Belajar Mengajar Mengasyilkan dan Bermakna,Buku Teks,6/7/2021,6/14/2021,Sudah Kembali
,Maslahah Mursalah Menurut al-Ghazali dan relevansinya dengan Pembaharuan Hukum Islam,Disertasi,6/4/2021,6/11/2021,Sudah Kembali
,Konsep sadd al-dzari'ah Imam Malik dan relevansinya dengan pembaharuan hukum Islam,Disertasi,6/4/2021,6/11/2021,Sudah Kembali
,"Agency, structure, and international politics : from ontology to empirical inquiry",Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
,Southeast ASIA Zakat Movement,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
,Zakat Dan Pengentasan Kemiskinan,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
,The Shift in Zakat Practice in Indonesia : from piety to an Islamic socio-political-economic system,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
pascasarjana,Pengantar kajian gender,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
pascasarjana,Tafsir feminis versus Tafsir Patriarki,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
pascasarjana,Delusi kesetaraan gender,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
pascasarjana,Membiarkan Berbeda?,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
pascasarjana,Gender voices: telaah kritis relasi bahasa-gender,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
pascasarjana,Kesusastraan Arab: pengantar . . .,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
,Metode Riset Kuantitatif,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
,Metode penelitian,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
,Metode Penelitian sosial,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
,Prosedur Penelitian: Suatu Pendekatan Praktek,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
,Dasar-Dasar Metodologi Penelitian Kwantitatif Dalam Pendidikan,Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
,"Educational research methodology : Panduan lengkap teori, aplikasi, dan contoh kasus",Buku Teks,6/4/2021,6/11/2021,Sudah Kembali
pascasarjana,Living hadith pernikahan: studi antropologi hadis dalam tradisi Islam Sasak Lombok,Disertasi,6/3/2021,6/10/2021,Sudah Kembali
